"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","집행상태코드 심볼","현황도형 생성일시","면적(도형)","길이(도형)"
"39833","11000UQ152PS201912150502","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","793.12351995","147.89917563"
"39834","11000UQ152PS201912150503","UQS200","UQS210"," ","UQS210","11000URZ200011139219","11000NTC200011139994","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","296.98837209","67.72915802"
"39835","11000UQ152PS201912150505","UQS200","UQS210"," ","UQS210","11000URZ199607183147","11000NTC199607186217","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","654.09173002","104.01401527"
"39836","11000UQ152PS201912150506","UQS200","UQS210"," ","UQS210","11000URZ199611063171","11000NTC199611066463","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2333.95816523","215.84132775"
"39837","11000UQ152PS201912150323","UQS200","UQS290"," ","UQS290","11000URZ201404108728","11000NTC201404107156","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3795.05147509","510.07871025"
"39838","11000UQ152PS201912150324","UQS200","UQS290"," ","UQS290","11000URZ200110162398","11000NTC200110161460","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3964.36377915","292.26150173"
"39839","11000UQ152PS201912150326","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2607.17610207","255.14113955"
"39840","11000UQ152PS201912150327","UQS200","UQS290"," ","UQS290","11000URZ200503246349","11000NTC200503247897","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","131.23065706","45.05890875"
"39841","11000UQ152PS201912150328","UQS200","UQS290"," ","UQS290","11000URZ201010219393","11000NTC201010215477","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2771.62716795","205.29028285"
"39842","11000UQ152PS201912150329","UQS200","UQS290"," ","UQS290","11000URZ200606150712","11000NTC200606150142","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2448.31044928","210.94965802"
"39843","11000UQ152PS201912150307","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","562.82030216","107.74881084"
"39844","11000UQ152PS201912150308","UQS200","UQS210"," ","UQS210","11000URZ201511120728","11000NTC201511127639","주차장","11000","1","EMA0009","2019-12-15 00:00:00.0","1178.47777139","140.31233719"
"39845","11000UQ152PS201912150330","UQS200","UQS210"," ","UQS210","11000URZ200108142156","11000NTC200108141185","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","141.29555842","50.35201776"
"39846","11000UQ152PS201912150331","UQS200","UQS210"," ","UQS210","11000URZ199712123875","11000NTC199712127482","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","264.04345352","64.86611063"
"39847","11000UQ152PS201912150332","UQS200","UQS290"," ","UQS290","11000URZ201705048655","11000NTC201705048106","도렴제1주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","455.95708900","169.59220671"
"39848","11000UQ152PS201912150333","UQS200","UQS210"," ","UQS210","11000URZ201405158525","11000NTC201405157196","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","10516.63122030","724.99831161"
"39849","11000UQ152PS201912150334","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1979.78872899","199.74307562"
"39850","11000UQ152PS201912150335","UQS200","UQS210"," ","UQS210","11000URZ200209196010","11000NTC200209193143","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1608.38836186","181.47384651"
"39851","11000UQ152PS201912150336","UQS200","UQS210"," ","UQS210","11000URZ200005040284","11000NTC200005049542","공영노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","763.11864876","162.45911469"
"39852","11000UQ152PS201912150337","UQS200","UQS210"," ","UQS210","11000URZ200603090172","11000NTC200603099744","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2712.75697537","210.03157120"
"39853","11000UQ152PS201912150338","UQS200","UQS210"," ","UQS210","11000URZ200405061825","11000NTC200405066183","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","54212.53208280","1006.37582030"
"39854","11000UQ152PS201912150339","UQS200","UQS290"," ","UQS290","11000URZ197110121567","11000NTC197110120697","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","217.58993829","53.25797245"
"39855","11000UQ152PS201912150340","UQS200","UQS290"," ","UQS290","11000URZ200212267054","11000NTC200212263618","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","859.50368216","132.52018447"
"39856","11000UQ152PS201912150341","UQS200","UQS290"," ","UQS290","11000URZ201402067298","11000NTC201402067085","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","17249.34961830","540.25886421"
"39857","11000UQ152PS201912150342","UQS200","UQS290"," ","UQS290","11000URZ200101042057","11000NTC200101040110","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","841.15124760","128.91906771"
"39858","11000UQ152PS201912150343","UQS200","UQS290"," ","UQS290","11000URZ197705122466","11000NTC197705122009","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2534.59831917","300.24202314"
"39859","11000UQ152PS201912150345","UQS200","UQS290"," ","UQS290","11000URZ200705315297","11000NTC200705311077","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1586.81068458","163.02447278"
"39860","11000UQ152PS201912150999","UQS500","UQSA52"," ","UQSA52","11000URZ199902087010","11000NTC199902088551","7호선 논현정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","7978.41031975","933.30279694"
"39861","11000UQ152PS201912151001","UQS500","UQSA52"," ","UQSA52","11000URZ199907287827","11000NTC199907288889","7호선 대림정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6656.59014440","656.16878634"
"39862","11000UQ152PS201912151002","UQS500","UQSA52"," ","UQSA52","11000URZ199910258243","11000NTC199910259108","7호선 상도정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3697.02511676","383.91657881"
"39863","11000UQ152PS201912151003","UQS500","UQSA52"," ","UQSA52","11000URZ199905248367","11000NTC199905248740","6호선 버티고개정거장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6145.12812656","836.07901417"
"39864","11000UQ152PS201912150409","UQS200","UQS290"," ","UQS290","11000URZ199305276406","11000NTC199305273834","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","15035.64581550","657.84182772"
"39865","11000UQ152PS201912150411","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","676.28009846","103.69986878"
"39866","11000UQ152PS201912150412","UQS200","UQS210"," ","UQS210","11000URZ200306058525","11000NTC200306054353","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2385.37721588","235.68108796"
"39867","11000UQ152PS201912150413","UQS200","UQS290"," ","UQS290","11000URZ200207265544","11000NTC200207262937","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1259.28149598","140.65756158"
"39868","11000UQ152PS201912150414","UQS200","UQS210"," ","UQS210","11000URZ199803281695","11000NTC199803287801","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","574.52567680","127.33492684"
"39869","11000UQ152PS201912150415","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2080.89757437","198.10913691"
"39870","11000UQ152PS201912150416","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","165.78853589","52.72041708"
"39871","11000UQ152PS201912150417","UQS200","UQS290"," ","UQS290","11000URZ199808204639","11000NTC199808208178","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","844.10133679","118.16057373"
"39872","11000UQ152PS201912150418","UQS200","UQS210"," ","UQS210","11000URZ200802055907","11000NTC200802051783","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","481.69625961","92.40701797"
"39873","11000UQ152PS201912150419","UQS200","UQS290"," ","UQS290","11000URZ200707260896","11000NTC200707261294","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1326.41278840","162.43856003"
"39874","11000UQ152PS201912150421","UQS200","UQS210"," ","UQS210","11000URZ199801135916","11000NTC199801137590","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","355.59049178","78.73483842"
"39875","11000UQ152PS201912150422","UQS200","UQS290"," ","UQS290","11000URZ200412300492","11000NTC200412307486","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","713.73517561","107.12291647"
"39876","11000UQ152PS201912150423","UQS200","UQS290"," ","UQS290","11000URZ200004071423","11000NTC200004079487","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1234.04984862","143.28012281"
"39877","11000UQ152PS201912150425","UQS200","UQS210"," ","UQS210","11000URZ200807248194","11000NTC200807242056","노외주차장","11000","①","EMA0009","2019-12-15 00:00:00.0","3673.19918948","298.34676977"
"39878","11000UQ152PS201912150426","UQS200","UQS210"," ","UQS210","11000URZ199806254267","11000NTC199806258044","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","848.00203543","122.11642826"
"39879","11000UQ152PS201912150427","UQS200","UQS210"," ","UQS210","11000URZ200610191915","11000NTC200610190434","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1170.68188010","138.73871678"
"39880","11000UQ152PS201912150428","UQS200","UQS290"," ","UQS290","11000URZ200807101776","11000NTC200807102042","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","3168.81709512","235.91744999"
"39881","11000UQ152PS201912150429","UQS200","UQS210"," ","UQS210","11000URZ201311078762","11000NTC201311076991","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","806.77192747","154.07827120"
"39882","11000UQ152PS201912150430","UQS200","UQS210"," ","UQS210","11000URZ201001071514","11000NTC201001074399","노외주차장","11000","5","EMA0009","2019-12-15 00:00:00.0","425.60456898","85.03527583"
"39883","11000UQ152PS201912150431","UQS200","UQS290"," ","UQS290","11000URZ200504286538","11000NTC200504288080","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","2428.64901981","237.53916762"
"39884","11000UQ152PS201912150432","UQS200","UQS290"," ","UQS290","11000URZ200304217712","11000NTC200304214127","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1776.06851610","201.74352192"
"39885","11000UQ152PS201912150433","UQS200","UQS290"," ","UQS290","11000URZ201409045987","11000NTC201409047287","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","4958.23232992","297.28068947"
"39886","11000UQ152PS201912150434","UQS200","UQS210"," ","UQS210","11000URZ200603025891","11000NTC200603029737","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1473.52929515","173.20614020"
"39887","11000UQ152PS201912150435","UQS200","UQS210"," ","UQS210","11000URZ200406210458","11000NTC200406216455","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","324.12875505","72.52699267"
"39888","11000UQ152PS201912150436","UQS200","UQS210"," ","UQS210","11000URZ200104140507","11000NTC200104140494","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1022.48867323","146.54675488"
"39889","11000UQ152PS201912150437","UQS200","UQS210"," ","UQS210","11000URZ199901077573","11000NTC199901078495","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1902.49672811","219.05092446"
"39890","11000UQ152PS201912150438","UQS200","UQS290"," ","UQS290","11000URZ201109299042","11000NTC201109296242","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","243.64692484","63.91754036"
"39891","11000UQ152PS201912150439","UQS200","UQS290"," ","UQS290","11000URZ200912038001","11000NTC200912034179","기타주차장시설","11000","2","EMA0009","2019-12-15 00:00:00.0","1406.83679865","152.92375736"
"39892","11000UQ152PS201912150440","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","6039.30414007","489.28592290"
"39893","11000UQ152PS201912150441","UQS200","UQS201"," ","UQS201","11000URZ201011030674","11000NTC201011035529","주차장","11000","11","EMA0009","2019-12-15 00:00:00.0","1110.15948830","133.01778890"
"39894","11000UQ152PS201912150443","UQS200","UQS210"," ","UQS210","11000URZ199605073162","11000NTC199605075997","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2905.34969427","243.85778080"
"39895","11000UQ152PS201912150444","UQS200","UQS290"," ","UQS290","11000URZ200803201206","11000NTC200803201857","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","5510.97409796","400.00000615"
"39896","11000UQ152PS201912150445","UQS200","UQS290"," ","UQS290","11000URZ201004155927","11000NTC201004154772","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1082.52593265","162.21679779"
"39897","11000UQ152PS201912150446","UQS200","UQS210"," ","UQS210","11000URZ201510295733","11000NTC201510297624","남현주차장","11000","1","EMA0009","2019-12-15 00:00:00.0","1607.08191015","159.95879276"
"39898","11000UQ152PS201912150447","UQS200","UQS290"," ","UQS290","11000URZ199206124141","11000NTC199206123127","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","11953.94868940","613.44285199"
"39899","11000UQ152PS201912150448","UQS200","UQS210"," ","UQS210","11000URZ201007013797","11000NTC201007015121","주차장","11000","4","EMA0009","2019-12-15 00:00:00.0","734.97554655","121.41701534"
"39900","11000UQ152PS201912150449","UQS200","UQS210"," ","UQS210","11000URZ200203054563","11000NTC200203052180","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","100824.29347200","1289.64494227"
"39901","11000UQ152PS201912150450","UQS200","UQS290"," ","UQS290","11000URZ197307253476","11000NTC197307251060","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","93.20445027","58.33305192"
"39902","11000UQ152PS201912150451","UQS200","UQS290"," ","UQS290","11000URZ200105240557","11000NTC200105240760","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","176.00608358","61.62244778"
"39903","11000UQ152PS201912150576","UQS200","UQS210"," ","UQS210","11000URZ199909277989","11000NTC199909279017","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","987.89626899","160.61001245"
"39904","11000UQ152PS201912150577","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1830.22888885","213.44156310"
"39905","11000UQ152PS201912150452","UQS200","UQS290"," ","UQS290","11000URZ201706017646","11000NTC201706018144","주차장","11000","4","EMA0009","2019-12-15 00:00:00.0","5217.57995690","296.78916925"
"39906","11000UQ152PS201912150453","UQS200","UQS290"," ","UQS290","11000URZ201706291779","11000NTC201706298185","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3075.31400848","257.92319265"
"39907","11000UQ152PS201912150128","UQS200","UQS290"," ","UQS290","11000URZ201709077229","11000NTC201709078270","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","3666.76362059","256.05024342"
"39908","11000UQ152PS201912150129","UQS200","UQS210"," ","UQS210","11000URZ201005200780","11000NTC201005204942","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","370.37350861","93.48831770"
"39909","11000UQ152PS201912150130","UQS200","UQS290"," ","UQS290","11000URZ199603303225","11000NTC199603305909","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1947.16031852","176.68603676"
"39910","11000UQ152PS201912150132","UQS200","UQS290"," ","UQS290","11000URZ200408200561","11000NTC200408206783","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","228.15208921","63.98021733"
"39911","11000UQ152PS201912150133","UQS200","UQS290"," ","UQS290","11000URZ000000001521"," ","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1165.00015615","145.57964653"
"39912","11000UQ152PS201912150135","UQS200","UQS290"," ","UQS290","11000URZ200501156077","11000NTC200501157583","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2334.96797778","203.41908831"
"39913","11000UQ152PS201912150136","UQS200","UQS290"," ","UQS290","11000URZ200308309563","11000NTC200308304794","기타주차장시설","11000"," ","EMA0009","2019-12-15 00:00:00.0","1164.08351018","151.50768166"
"39914","11000UQ152PS201912150137","UQS200","UQS210"," ","UQS210","11000URZ200303107934","11000NTC200303103926","노외주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","2907.76529729","281.13612488"
"39915","11000UQ152PS201912150181","UQS200","UQS210"," ","UQS210","11000URZ201309059904","11000NTC201309056923","주차장","11000","1","EMA0009","2019-12-15 00:00:00.0","1389.89493839","225.20195620"
"39916","11000UQ152PS201912150182","UQS200","UQS210"," ","UQS210","11000URZ201411274346","11000NTC201411277341","주차장","11000"," ","EMA0009","2019-12-15 00:00:00.0","1019.10950341","130.38642948"
"39917","11000UQ152PS201912150183","UQS200","UQS210"," ","UQS210","11000URZ201203152719","11000NTC201203156444","주차장","11000","2","EMA0009","2019-12-15 00:00:00.0","1740.95995555","190.55541590"
